user_id,created_at,company_id,language,activated_at,state
5213,2013-11-01 17:06,12386,english,,pending
5214,2013-11-01 17:58,2947,spanish,,pending
5215,2013-11-01 15:26,1,french,2013-11-01 15:27,active
5216,2013-11-01 13:06,3882,italian,,pending
5217,2013-11-01 17:26,28,spanish,2013-11-01 17:28,active
5218,2013-11-01 17:25,3718,english,,pending
5219,2013-11-01 13:43,7207,english,,pending
5220,2013-11-01 09:26,12909,arabic,,pending
5221,2013-11-01 15:51,8978,portugese,,pending
5222,2013-11-01 12:07,2,chinese,2013-11-01 12:08,active
5223,2013-11-01 17:06,7581,english,2013-11-01 17:07,active
5224,2013-11-01 19:29,9896,russian,2013-11-01 19:31,active
5225,2013-11-01 07:34,12253,english,2013-11-01 07:36,active
5226,2013-11-01 18:59,16,english,2013-11-01 19:00,active
5227,2013-11-01 07:25,8256,english,,pending
5228,2013-11-01 12:39,4,japanese,,pending
5229,2013-11-02 08:52,5226,english,2013-11-02 08:54,active
5230,2013-11-02 04:53,3771,english,2013-11-02 04:55,active
5231,2013-11-02 05:38,4215,english,,pending
5232,2013-11-02 13:43,8310,english,2013-11-02 13:44,active
5233,2013-11-02 13:05,8502,english,,pending
5234,2013-11-02 15:47,5908,portugese,2013-11-02 15:49,active
5235,2013-11-02 15:25,130,indian,,pending
5236,2013-11-02 08:04,17,english,2013-11-02 08:05,active
5237,2013-11-02 17:36,8170,japanese,,pending
5238,2013-11-03 15:35,227,indian,,pending
5239,2013-11-03 17:11,960,japanese,2013-11-03 17:13,active
5240,2013-11-03 16:32,30,english,2013-11-03 16:33,active
5241,2013-11-03 15:07,13128,german,2013-11-03 15:08,active
5242,2013-11-03 12:16,32,german,,pending
5243,2013-11-03 12:29,1,french,2013-11-03 12:31,active
5244,2013-11-03 23:28,1,italian,2013-11-03 23:29,active
5245,2013-11-03 11:49,1579,german,2013-11-03 11:51,active
5246,2013-11-03 12:20,7954,arabic,,pending
5247,2013-11-04 14:08,3815,english,2013-11-04 14:10,active
5248,2013-11-04 17:09,1183,spanish,2013-11-04 17:11,active
5249,2013-11-04 11:29,8935,indian,2013-11-04 11:31,active
5250,2013-11-04 21:39,882,english,2013-11-04 21:41,active
5251,2013-11-04 17:16,3936,french,2013-11-04 17:17,active
5252,2013-11-04 12:46,5,japanese,,pending
5253,2013-11-04 07:43,8000,spanish,,pending
5254,2013-11-04 07:49,41,russian,2013-11-04 07:50,active
5255,2013-11-04 08:38,9615,english,,pending
5256,2013-11-04 12:20,630,chinese,,pending
5257,2013-11-04 13:24,4,english,2013-11-04 13:26,active
5258,2013-11-04 15:21,1,english,,pending
5259,2013-11-04 20:34,1980,spanish,,pending
5260,2013-11-04 10:43,5515,english,2013-11-04 10:45,active
5261,2013-11-04 14:34,8758,english,,pending
5262,2013-11-04 07:30,2831,german,2013-11-04 07:31,active
5263,2013-11-04 17:37,1,spanish,2013-11-04 17:39,active
5264,2013-11-04 09:03,8710,english,,pending
5265,2013-11-04 18:16,2707,english,,pending
5266,2013-11-04 09:31,7626,english,,pending
5267,2013-11-04 06:11,3310,english,,pending
5268,2013-11-04 00:21,4080,english,2013-11-04 00:23,active
5269,2013-11-04 10:59,4708,english,,pending
5270,2013-11-04 09:44,18,english,2013-11-04 09:46,active
5271,2013-11-04 10:03,7026,german,2013-11-04 10:05,active
5272,2013-11-04 15:57,11226,english,,pending
5273,2013-11-04 11:54,10168,english,,pending
5274,2013-11-04 00:52,1,english,2013-11-04 00:53,active
5275,2013-11-04 14:48,3602,french,2013-11-04 14:49,active
5276,2013-11-04 18:23,6952,spanish,,pending
5277,2013-11-04 17:02,1,english,2013-11-04 17:03,active
5278,2013-11-04 07:55,122,italian,,pending
5279,2013-11-04 11:51,5785,english,,pending
5280,2013-11-05 18:12,79,french,2013-11-05 18:13,active
5281,2013-11-05 15:50,2460,english,,pending
5282,2013-11-05 17:53,5889,english,2013-11-05 17:54,active
5283,2013-11-05 14:42,16,japanese,,pending
5284,2013-11-05 04:29,5937,arabic,2013-11-05 04:30,active
5285,2013-11-05 07:07,2775,english,2013-11-05 07:09,active
5286,2013-11-05 12:36,5258,french,2013-11-05 12:37,active
5287,2013-11-05 16:03,7131,korean,2013-11-05 16:04,active
5288,2013-11-05 15:14,5677,english,2013-11-05 15:16,active
5289,2013-11-05 12:56,13,english,,pending
5290,2013-11-05 11:09,82,english,,pending
5291,2013-11-05 11:02,5456,italian,2013-11-05 11:04,active
5292,2013-11-05 05:56,78,english,2013-11-05 05:57,active
5293,2013-11-05 14:06,7224,english,,pending
5294,2013-11-05 17:55,103,japanese,2013-11-05 17:56,active
5295,2013-11-05 16:04,159,english,,pending
5296,2013-11-05 16:55,4035,english,2013-11-05 16:56,active
5297,2013-11-05 21:11,2165,spanish,2013-11-05 21:13,active
5298,2013-11-05 09:17,5306,french,,pending
5299,2013-11-05 16:26,3912,english,2013-11-05 16:27,active
5300,2013-11-05 12:25,7684,arabic,,pending
5301,2013-11-05 12:47,2,english,2013-11-05 12:48,active
5302,2013-11-05 08:05,12572,english,,pending
5303,2013-11-05 12:46,1542,english,,pending
5304,2013-11-05 09:35,12229,japanese,,pending
5305,2013-11-05 14:48,10961,english,2013-11-05 14:50,active
5306,2013-11-05 18:13,12689,english,,pending
5307,2013-11-05 12:30,10816,japanese,2013-11-05 12:31,active
5308,2013-11-05 18:02,5,english,2013-11-05 18:03,active
5309,2013-11-05 16:24,8465,english,2013-11-05 16:26,active
5310,2013-11-05 08:24,1995,english,2013-11-05 08:26,active
5311,2013-11-05 13:40,12708,french,,pending
5312,2013-11-05 12:07,1,english,,pending
5313,2013-11-06 14:55,3544,japanese,,pending
5314,2013-11-06 18:35,6310,spanish,,pending
5315,2013-11-06 18:05,1206,french,,pending
5316,2013-11-06 09:39,7910,english,,pending
5317,2013-11-06 15:59,4342,english,,pending
5318,2013-11-06 03:59,4556,english,2013-11-06 04:01,active
5319,2013-11-06 01:07,8687,english,,pending
5320,2013-11-06 08:13,11729,chinese,2013-11-06 08:14,active
5321,2013-11-06 12:29,1,french,,pending
5322,2013-11-06 19:04,9350,german,,pending
5323,2013-11-06 10:12,11889,german,2013-11-06 10:13,active
5324,2013-11-06 15:32,29,portugese,,pending
5325,2013-11-06 15:16,1,japanese,,pending
5326,2013-11-06 12:35,1,russian,2013-11-06 12:36,active
5327,2013-11-06 15:25,7501,english,2013-11-06 15:27,active
5328,2013-11-06 14:09,11954,french,,pending
5329,2013-11-06 14:53,7530,italian,,pending
5330,2013-11-06 10:35,2616,english,,pending
5331,2013-11-06 09:48,7821,korean,2013-11-06 09:49,active
5332,2013-11-06 00:48,31,english,,pending
5333,2013-11-06 06:12,4565,french,2013-11-06 06:14,active
5334,2013-11-06 12:29,1155,german,,pending
5335,2013-11-06 01:22,12002,english,2013-11-06 01:24,active
5336,2013-11-06 09:19,2,english,2013-11-06 09:21,active
5337,2013-11-06 08:58,1,japanese,,pending
5338,2013-11-06 08:21,9646,english,2013-11-06 08:22,active
5339,2013-11-06 18:10,103,portugese,2013-11-06 18:12,active
5340,2013-11-06 17:03,4,portugese,,pending
5341,2013-11-06 00:55,102,english,,pending
5342,2013-11-06 08:54,10577,japanese,2013-11-06 08:56,active
5343,2013-11-06 12:57,302,english,,pending
5344,2013-11-06 12:05,3052,german,2013-11-06 12:06,active
5345,2013-11-06 10:22,50,english,,pending
5346,2013-11-06 17:07,2,english,,pending
5347,2013-11-06 15:52,25,french,2013-11-06 15:54,active
5348,2013-11-06 14:46,6838,french,,pending
5349,2013-11-06 08:44,136,italian,2013-11-06 08:45,active
5350,2013-11-06 05:16,6709,arabic,,pending
5351,2013-11-07 22:38,249,english,2013-11-07 22:39,active
5352,2013-11-07 15:53,3,english,2013-11-07 15:54,active
5353,2013-11-07 13:26,255,japanese,,pending
5354,2013-11-07 15:40,10480,english,2013-11-07 15:42,active
5355,2013-11-07 16:17,9645,japanese,,pending
5356,2013-11-07 12:15,12458,english,2013-11-07 12:16,active
5357,2013-11-07 14:29,5902,english,,pending
5358,2013-11-07 15:43,2002,english,,pending
5359,2013-11-07 15:50,7300,english,,pending
5360,2013-11-07 12:37,2,english,,pending
5361,2013-11-07 13:01,3975,english,2013-11-07 13:03,active
5362,2013-11-07 08:18,136,indian,2013-11-07 08:20,active
5363,2013-11-07 10:48,10,english,,pending
5364,2013-11-07 13:23,4611,spanish,,pending
5365,2013-11-07 07:19,36,english,2013-11-07 07:20,active
5366,2013-11-07 14:42,3,arabic,2013-11-07 14:44,active
5367,2013-11-07 18:24,3398,english,2013-11-07 18:26,active
5368,2013-11-07 13:14,8910,indian,,pending
5369,2013-11-07 11:46,1785,english,2013-11-07 11:48,active
5370,2013-11-07 02:42,2713,english,2013-11-07 02:43,active
5371,2013-11-07 12:31,13169,russian,,pending
5372,2013-11-07 15:04,1976,english,2013-11-07 15:06,active
5373,2013-11-07 12:22,2,russian,2013-11-07 12:24,active
5374,2013-11-07 13:10,1159,english,,pending
5375,2013-11-07 00:50,12910,english,2013-11-07 00:52,active
5376,2013-11-07 17:10,10242,spanish,,pending
5377,2013-11-07 05:30,11827,arabic,2013-11-07 05:32,active
5378,2013-11-07 12:15,40,english,,pending
5379,2013-11-07 17:42,12954,french,,pending
5380,2013-11-07 07:10,7904,english,,pending
5381,2013-11-07 04:46,10934,english,,pending
5382,2013-11-07 10:39,7022,english,2013-11-07 10:41,active
5383,2013-11-07 20:59,5492,english,,pending
5384,2013-11-07 16:53,1591,english,,pending
5385,2013-11-07 12:04,11208,french,,pending
5386,2013-11-08 07:02,128,german,2013-11-08 07:04,active
5387,2013-11-08 09:36,5187,spanish,,pending
5388,2013-11-08 09:52,13197,english,2013-11-08 09:53,active
5389,2013-11-08 09:23,102,english,2013-11-08 09:24,active
5390,2013-11-08 15:12,2,japanese,,pending
5391,2013-11-08 09:35,12837,english,,pending
5392,2013-11-08 16:59,1999,english,2013-11-08 17:00,active
5393,2013-11-08 00:15,1,russian,2013-11-08 00:16,active
5394,2013-11-08 10:10,11782,english,2013-11-08 10:11,active
5395,2013-11-08 10:34,6903,english,2013-11-08 10:35,active
5396,2013-11-08 15:03,1,english,,pending
5397,2013-11-08 12:50,52,russian,,pending
5398,2013-11-08 14:16,13109,spanish,2013-11-08 14:17,active
5399,2013-11-08 18:03,1044,japanese,2013-11-08 18:04,active
5400,2013-11-08 11:10,10508,indian,2013-11-08 11:12,active
5401,2013-11-08 12:54,11082,indian,,pending
5402,2013-11-08 00:48,9,english,,pending
5403,2013-11-08 03:28,3351,portugese,2013-11-08 03:30,active
5404,2013-11-08 05:54,10845,english,,pending
5405,2013-11-08 03:49,4507,english,2013-11-08 03:51,active
5406,2013-11-08 12:58,10326,korean,,pending
5407,2013-11-08 03:37,295,japanese,,pending
5408,2013-11-08 12:23,134,english,2013-11-08 12:24,active
5409,2013-11-08 18:57,3534,indian,,pending
5410,2013-11-08 11:16,9738,english,,pending
5411,2013-11-08 19:49,5583,korean,2013-11-08 19:50,active
5412,2013-11-08 12:22,8121,english,,pending
5413,2013-11-08 16:02,3954,english,2013-11-08 16:04,active
5414,2013-11-08 15:04,191,chinese,,pending
5415,2013-11-08 15:35,250,english,,pending
5416,2013-11-08 16:46,59,portugese,,pending
5417,2013-11-08 17:01,6045,english,,pending
5418,2013-11-08 18:25,54,portugese,,pending
5419,2013-11-08 16:59,14,english,2013-11-08 17:00,active
5420,2013-11-08 12:11,2018,arabic,,pending
5421,2013-11-08 15:14,16,english,2013-11-08 15:15,active
5422,2013-11-09 09:35,570,italian,2013-11-09 09:37,active
5423,2013-11-09 13:29,1,english,2013-11-09 13:31,active
5424,2013-11-09 14:55,3345,english,2013-11-09 14:56,active
5425,2013-11-09 12:27,8120,english,,pending
5426,2013-11-09 14:03,10399,english,2013-11-09 14:04,active
5427,2013-11-09 11:49,3679,italian,,pending
5428,2013-11-09 15:08,1,english,2013-11-09 15:10,active
5429,2013-11-09 12:00,1,english,2013-11-09 12:02,active
5430,2013-11-09 17:19,4316,spanish,2013-11-09 17:21,active
5431,2013-11-09 09:11,198,english,,pending
5432,2013-11-10 15:24,1565,english,2013-11-10 15:26,active
5433,2013-11-10 18:25,9742,german,2013-11-10 18:26,active
5434,2013-11-10 17:56,7703,spanish,,pending
5435,2013-11-10 18:49,2588,indian,,pending
5436,2013-11-10 15:53,6821,english,,pending
5437,2013-11-10 10:08,32,english,2013-11-10 10:09,active
5438,2013-11-10 05:56,3843,english,2013-11-10 05:57,active
5439,2013-11-10 17:51,4922,spanish,2013-11-10 17:53,active
5440,2013-11-10 15:01,851,spanish,2013-11-10 15:03,active
5441,2013-11-10 00:41,29,english,2013-11-10 00:42,active
5442,2013-11-11 08:36,10463,english,,pending
5443,2013-11-11 17:00,722,english,,pending
5444,2013-11-11 12:56,3743,korean,,pending
5445,2013-11-11 15:38,12595,english,2013-11-11 15:40,active
5446,2013-11-11 15:23,546,english,,pending
5447,2013-11-11 22:01,42,english,,pending
5448,2013-11-11 13:08,4082,german,,pending
5449,2013-11-11 19:30,30,chinese,,pending
5450,2013-11-11 14:36,139,french,2013-11-11 14:38,active
5451,2013-11-11 18:07,7824,english,,pending
5452,2013-11-11 14:53,9724,english,2013-11-11 14:54,active
5453,2013-11-11 17:43,84,french,,pending
5454,2013-11-11 12:16,1,japanese,,pending
5455,2013-11-11 14:14,12452,arabic,2013-11-11 14:15,active
5456,2013-11-11 15:43,10853,english,,pending
5457,2013-11-11 04:31,6275,japanese,2013-11-11 04:32,active
5458,2013-11-11 16:47,11,english,,pending
5459,2013-11-11 12:43,5624,spanish,,pending
5460,2013-11-11 23:45,1473,english,,pending
5461,2013-11-11 18:01,2660,spanish,,pending
5462,2013-11-11 01:49,7,english,2013-11-11 01:50,active
5463,2013-11-11 13:49,6087,french,2013-11-11 13:51,active
5464,2013-11-11 10:34,125,portugese,,pending
5465,2013-11-11 01:22,5118,english,2013-11-11 01:24,active
5466,2013-11-11 10:31,13,italian,2013-11-11 10:32,active
5467,2013-11-11 15:12,28,english,2013-11-11 15:14,active
5468,2013-11-11 16:20,1,english,2013-11-11 16:21,active
5469,2013-11-11 15:34,39,english,2013-11-11 15:35,active
5470,2013-11-11 15:38,3171,arabic,,pending
5471,2013-11-11 13:13,5225,english,,pending
5472,2013-11-11 16:23,5806,korean,2013-11-11 16:25,active
5473,2013-11-11 10:26,9723,spanish,,pending
5474,2013-11-11 02:03,2,english,,pending
5475,2013-11-11 10:32,12794,english,,pending
5476,2013-11-12 14:22,26,english,,pending
5477,2013-11-12 17:51,276,english,2013-11-12 17:53,active
5478,2013-11-12 15:05,6692,english,,pending
5479,2013-11-12 07:36,3123,english,2013-11-12 07:37,active
5480,2013-11-12 19:04,11033,english,,pending
5481,2013-11-12 11:05,1674,spanish,,pending
5482,2013-11-12 09:31,6618,english,2013-11-12 09:33,active
5483,2013-11-12 15:08,3,russian,2013-11-12 15:09,active
5484,2013-11-12 12:41,11372,english,2013-11-12 12:42,active
5485,2013-11-12 11:09,850,english,2013-11-12 11:11,active
5486,2013-11-12 07:26,3276,english,,pending
5487,2013-11-12 13:11,10184,german,,pending
5488,2013-11-12 13:29,2,indian,,pending
5489,2013-11-12 12:05,1,english,2013-11-12 12:06,active
5490,2013-11-12 10:45,11921,chinese,2013-11-12 10:47,active
5491,2013-11-12 18:27,3948,russian,2013-11-12 18:28,active
5492,2013-11-12 03:13,13084,english,2013-11-12 03:14,active
5493,2013-11-12 01:45,5,french,,pending
5494,2013-11-12 17:13,44,english,2013-11-12 17:15,active
5495,2013-11-12 15:32,10,spanish,,pending
5496,2013-11-12 16:35,2,english,2013-11-12 16:36,active
5497,2013-11-12 08:55,4768,french,,pending
5498,2013-11-12 15:06,12383,english,2013-11-12 15:07,active
5499,2013-11-12 05:30,4163,english,,pending
5500,2013-11-12 15:40,105,english,2013-11-12 15:42,active
5501,2013-11-12 23:54,8857,chinese,2013-11-12 23:55,active
5502,2013-11-12 14:55,38,english,2013-11-12 14:56,active
5503,2013-11-12 14:45,2665,spanish,,pending
5504,2013-11-12 23:54,12745,english,2013-11-12 23:56,active
5505,2013-11-12 18:35,5661,english,,pending
5506,2013-11-12 18:35,11423,portugese,2013-11-12 18:37,active
5507,2013-11-13 17:30,11336,english,,pending
5508,2013-11-13 10:22,15,japanese,2013-11-13 10:23,active
5509,2013-11-13 10:35,1368,english,2013-11-13 10:37,active
5510,2013-11-13 18:55,84,english,2013-11-13 18:56,active
5511,2013-11-13 13:55,11000,english,2013-11-13 13:56,active
5512,2013-11-13 12:40,4013,english,2013-11-13 12:42,active
5513,2013-11-13 20:26,1652,german,,pending
5514,2013-11-13 10:59,12096,spanish,,pending
5515,2013-11-13 13:12,1640,japanese,,pending
5516,2013-11-13 12:08,4562,english,,pending
5517,2013-11-13 14:00,2254,english,2013-11-13 14:02,active
5518,2013-11-13 11:13,11934,english,,pending
5519,2013-11-13 21:51,8472,english,2013-11-13 21:52,active
5520,2013-11-13 03:06,6106,english,,pending
5521,2013-11-13 21:23,13,french,2013-11-13 21:25,active
5522,2013-11-13 06:41,1,german,,pending
5523,2013-11-13 07:41,1,english,,pending
5524,2013-11-13 18:13,6086,english,2013-11-13 18:14,active
5525,2013-11-13 11:40,10982,russian,2013-11-13 11:41,active
5526,2013-11-13 09:52,23,german,2013-11-13 09:54,active
5527,2013-11-13 15:13,1,english,2013-11-13 15:14,active
5528,2013-11-13 16:33,4137,arabic,2013-11-13 16:34,active
5529,2013-11-13 13:18,11422,portugese,,pending
5530,2013-11-13 10:35,1664,english,2013-11-13 10:37,active
5531,2013-11-13 18:10,3342,japanese,2013-11-13 18:11,active
5532,2013-11-13 13:38,3611,english,,pending
5533,2013-11-13 10:50,638,english,,pending
5534,2013-11-13 07:07,10116,english,2013-11-13 07:09,active
5535,2013-11-13 14:09,5786,english,,pending
5536,2013-11-13 08:58,3,english,,pending
5537,2013-11-13 04:54,1934,english,,pending
5538,2013-11-13 22:58,1,japanese,2013-11-13 22:59,active
5539,2013-11-13 14:24,9650,english,,pending
5540,2013-11-13 18:19,11014,english,2013-11-13 18:20,active
5541,2013-11-14 14:03,273,japanese,,pending
5542,2013-11-14 10:36,7876,english,,pending
5543,2013-11-14 12:27,7305,english,2013-11-14 12:29,active
5544,2013-11-14 14:13,497,english,,pending
5545,2013-11-14 07:11,35,japanese,2013-11-14 07:12,active
5546,2013-11-14 15:18,13113,portugese,2013-11-14 15:20,active
5547,2013-11-14 06:44,1283,japanese,,pending
5548,2013-11-14 23:27,338,english,2013-11-14 23:28,active
5549,2013-11-14 14:58,6586,english,,pending
5550,2013-11-14 11:16,2728,english,2013-11-14 11:18,active
5551,2013-11-14 06:01,5342,english,2013-11-14 06:02,active
5552,2013-11-14 15:00,7116,german,,pending
5553,2013-11-14 01:46,9204,english,2013-11-14 01:47,active
5554,2013-11-14 13:12,10054,italian,2013-11-14 13:14,active
5555,2013-11-14 17:05,6020,english,2013-11-14 17:07,active
5556,2013-11-14 17:30,1,english,,pending
5557,2013-11-14 18:31,11987,chinese,,pending
5558,2013-11-14 18:00,3698,japanese,,pending
5559,2013-11-14 02:04,11364,italian,2013-11-14 02:05,active
5560,2013-11-14 18:51,11290,spanish,,pending
5561,2013-11-14 16:24,407,indian,,pending
5562,2013-11-14 14:26,1,french,2013-11-14 14:28,active
5563,2013-11-14 10:58,4935,english,2013-11-14 11:00,active
5564,2013-11-14 04:21,554,english,2013-11-14 04:22,active
5565,2013-11-14 16:18,2943,english,,pending
5566,2013-11-14 15:02,448,russian,,pending
5567,2013-11-14 10:41,5614,english,,pending
5568,2013-11-14 18:12,4637,french,,pending
5569,2013-11-14 18:54,6238,indian,2013-11-14 18:55,active
5570,2013-11-14 12:20,26,english,,pending
5571,2013-11-14 12:10,5120,english,2013-11-14 12:12,active
5572,2013-11-14 11:24,35,english,,pending
5573,2013-11-14 12:23,4253,chinese,,pending
5574,2013-11-14 18:52,1556,italian,2013-11-14 18:54,active
5575,2013-11-14 10:56,11267,arabic,2013-11-14 10:58,active
5576,2013-11-15 11:35,37,english,2013-11-15 11:36,active
5577,2013-11-15 15:57,3,english,,pending
5578,2013-11-15 17:25,87,french,2013-11-15 17:27,active
5579,2013-11-15 15:02,3766,english,,pending
5580,2013-11-15 07:06,8887,english,,pending
5581,2013-11-15 08:46,3967,english,,pending
5582,2013-11-15 18:37,3277,english,,pending
5583,2013-11-15 18:14,12263,english,,pending
5584,2013-11-15 21:33,6004,arabic,2013-11-15 21:34,active
5585,2013-11-15 18:40,349,french,,pending
5586,2013-11-15 17:59,11354,german,,pending
5587,2013-11-15 17:38,3684,japanese,2013-11-15 17:40,active
5588,2013-11-15 10:54,115,english,2013-11-15 10:55,active
5589,2013-11-15 10:54,9853,indian,2013-11-15 10:56,active
5590,2013-11-15 07:18,11143,english,,pending
5591,2013-11-15 15:13,1841,english,,pending
5592,2013-11-15 16:17,12022,japanese,,pending
5593,2013-11-15 10:13,27,english,,pending
5594,2013-11-15 18:16,35,french,2013-11-15 18:18,active
5595,2013-11-15 17:12,10366,spanish,,pending
5596,2013-11-15 22:46,7627,english,2013-11-15 22:48,active
5597,2013-11-15 11:30,6302,spanish,2013-11-15 11:32,active
5598,2013-11-15 09:51,2265,english,2013-11-15 09:52,active
5599,2013-11-15 11:26,537,english,,pending
5600,2013-11-15 11:34,5458,english,,pending
5601,2013-11-15 11:17,44,indian,2013-11-15 11:19,active
5602,2013-11-15 18:01,621,chinese,,pending
5603,2013-11-15 17:17,1654,english,,pending
5604,2013-11-15 23:28,5048,english,,pending
5605,2013-11-15 12:52,1,english,,pending
5606,2013-11-15 13:52,11829,english,,pending
5607,2013-11-15 09:27,4,english,2013-11-15 09:29,active
5608,2013-11-15 12:43,1,german,,pending
5609,2013-11-15 13:40,2,indian,2013-11-15 13:41,active
5610,2013-11-15 14:39,7066,english,,pending
5611,2013-11-15 13:35,9329,english,2013-11-15 13:36,active
5612,2013-11-15 03:22,1,english,2013-11-15 03:24,active
5613,2013-11-15 18:49,4696,english,,pending
5614,2013-11-15 11:55,1316,japanese,,pending
5615,2013-11-16 15:20,24,english,,pending
5616,2013-11-16 13:59,981,french,,pending
5617,2013-11-16 13:59,6976,english,2013-11-16 14:01,active
5618,2013-11-16 03:42,11456,french,2013-11-16 03:44,active
5619,2013-11-16 13:40,1595,english,,pending
5620,2013-11-16 13:02,11391,english,,pending
5621,2013-11-16 08:29,201,english,,pending
5622,2013-11-16 14:14,12521,italian,2013-11-16 14:16,active
5623,2013-11-17 18:33,948,japanese,2013-11-17 18:34,active
5624,2013-11-17 07:10,1341,arabic,2013-11-17 07:11,active
5625,2013-11-17 13:38,1975,english,2013-11-17 13:39,active
5626,2013-11-17 18:41,18,portugese,2013-11-17 18:43,active
5627,2013-11-17 18:27,4165,spanish,,pending
5628,2013-11-17 21:51,4729,japanese,2013-11-17 21:53,active
5629,2013-11-17 12:52,12945,french,2013-11-17 12:53,active
5630,2013-11-17 15:15,37,english,2013-11-17 15:17,active
5631,2013-11-17 12:10,7832,french,,pending
5632,2013-11-17 14:25,12757,english,2013-11-17 14:26,active
5633,2013-11-17 23:06,3318,german,2013-11-17 23:08,active
5634,2013-11-17 09:13,182,english,2013-11-17 09:15,active
5635,2013-11-18 12:29,8569,japanese,,pending
5636,2013-11-18 15:04,3,english,,pending
5637,2013-11-18 07:39,10194,spanish,2013-11-18 07:41,active
5638,2013-11-18 19:51,935,chinese,,pending
5639,2013-11-18 10:39,254,spanish,,pending
5640,2013-11-18 14:32,11984,german,,pending
5641,2013-11-18 14:04,1011,english,2013-11-18 14:06,active
5642,2013-11-18 04:35,12293,indian,2013-11-18 04:36,active
5643,2013-11-18 09:36,26,spanish,,pending
5644,2013-11-18 13:16,25,spanish,,pending
5645,2013-11-18 01:37,80,english,,pending
5646,2013-11-18 15:19,10643,english,2013-11-18 15:20,active
5647,2013-11-18 14:47,23,english,,pending
5648,2013-11-18 12:32,7939,english,2013-11-18 12:33,active
5649,2013-11-18 08:39,2252,japanese,2013-11-18 08:40,active
5650,2013-11-18 02:29,4689,japanese,,pending
5651,2013-11-18 09:38,8643,chinese,,pending
5652,2013-11-18 01:17,1094,english,2013-11-18 01:19,active
5653,2013-11-18 16:26,2103,english,2013-11-18 16:27,active
5654,2013-11-18 15:04,1,chinese,2013-11-18 15:06,active
5655,2013-11-18 18:59,2286,english,2013-11-18 19:00,active
5656,2013-11-18 17:34,1157,spanish,,pending
5657,2013-11-18 08:49,2,arabic,,pending
5658,2013-11-18 14:56,8105,japanese,2013-11-18 14:57,active
5659,2013-11-18 14:36,5403,korean,2013-11-18 14:37,active
5660,2013-11-18 14:18,11272,english,2013-11-18 14:20,active
5661,2013-11-18 17:40,10785,spanish,2013-11-18 17:41,active
5662,2013-11-18 12:27,6760,english,,pending
5663,2013-11-18 14:20,224,english,,pending
5664,2013-11-19 14:26,7069,english,2013-11-19 14:28,active
5665,2013-11-19 22:28,9301,english,,pending
5666,2013-11-19 16:43,323,english,2013-11-19 16:44,active
5667,2013-11-19 18:36,114,french,2013-11-19 18:38,active
5668,2013-11-19 18:44,6546,english,,pending
5669,2013-11-19 13:15,12510,english,,pending
5670,2013-11-19 07:55,1,english,2013-11-19 07:57,active
5671,2013-11-19 16:41,4904,english,2013-11-19 16:43,active
5672,2013-11-19 11:56,3845,english,2013-11-19 11:57,active
5673,2013-11-19 07:14,1,english,,pending
5674,2013-11-19 14:58,6,english,,pending
5675,2013-11-19 04:32,848,french,2013-11-19 04:33,active
5676,2013-11-19 22:52,9,korean,,pending
5677,2013-11-19 10:15,10700,german,2013-11-19 10:17,active
5678,2013-11-19 18:07,949,japanese,2013-11-19 18:08,active
5679,2013-11-19 11:50,2539,english,2013-11-19 11:51,active
5680,2013-11-19 07:03,1,french,,pending
5681,2013-11-19 02:40,7903,italian,,pending
5682,2013-11-19 10:44,3170,english,2013-11-19 10:45,active
5683,2013-11-19 10:38,4116,english,2013-11-19 10:40,active
5684,2013-11-19 12:03,216,english,,pending
5685,2013-11-19 04:00,3411,english,,pending
5686,2013-11-19 17:06,5903,russian,,pending
5687,2013-11-19 14:21,12634,german,2013-11-19 14:22,active
5688,2013-11-19 05:58,7465,english,,pending
5689,2013-11-19 16:39,3555,english,,pending
5690,2013-11-19 09:34,2,english,,pending
5691,2013-11-19 08:57,628,english,2013-11-19 08:58,active
5692,2013-11-19 15:38,446,english,,pending
5693,2013-11-19 23:49,6,japanese,,pending
5694,2013-11-19 14:23,7234,english,2013-11-19 14:24,active
5695,2013-11-19 17:10,8917,german,,pending
5696,2013-11-20 15:36,980,english,,pending
5697,2013-11-20 13:37,7846,spanish,2013-11-20 13:39,active
5698,2013-11-20 17:50,3237,russian,,pending
5699,2013-11-20 00:33,281,english,2013-11-20 00:34,active
5700,2013-11-20 13:02,2229,english,2013-11-20 13:04,active
5701,2013-11-20 18:32,68,english,,pending
5702,2013-11-20 01:02,508,chinese,2013-11-20 01:03,active
5703,2013-11-20 10:06,406,english,2013-11-20 10:07,active
5704,2013-11-20 17:39,19,spanish,,pending
5705,2013-11-20 02:55,5,english,,pending
5706,2013-11-20 12:28,12342,japanese,2013-11-20 12:30,active
5707,2013-11-20 19:39,3,english,,pending
5708,2013-11-20 13:17,1,japanese,,pending
5709,2013-11-20 13:30,4636,english,2013-11-20 13:31,active
5710,2013-11-20 18:27,20,english,,pending
5711,2013-11-20 09:47,3,english,,pending
5712,2013-11-20 05:00,5679,italian,,pending
5713,2013-11-20 13:10,12710,english,,pending
5714,2013-11-20 08:24,6945,korean,,pending
5715,2013-11-20 07:13,178,english,,pending
5716,2013-11-20 07:22,2700,english,,pending
5717,2013-11-20 11:23,2404,english,,pending
5718,2013-11-20 14:57,9167,english,2013-11-20 14:59,active
